year,bid,Sa,E[Sa],Un,state,profit,revenue,energy_cost,tech_cost,gp_status,gp_MIPGap,fid,field_type,crop,irr_vol,yield,yield_rate,irr_depth,w,field_area,wid,water_depth,withdrawal,energy
2012,b1,0.30991549,0.33465669,0.03060769,Repetition,4.26582395,6.41607969,0.27425574,1.876,2.0,2.202e-05,f1,irrigated,others,13.38316476,0.70697146,0.86213298,26.76632951,43.56632951,50.0,w1,45.30473,13.38316476,9.873e-05
2012,b2,0.30983557,0.33455974,0.03062706,Repetition,4.26449224,6.41647833,0.27598609,1.876,2.0,2.281e-05,f2,irrigated,others,13.3857967,0.70701539,0.86218655,26.7715934,43.5715934,50.0,w2,45.658887,13.3857967,9.935e-05
2012,b3,0.0,0.0,0.70031046,Social comparison,0.0,0.0,0.0,0.0,2.0,0.0,f3,rainfed,corn,0.0,0.0,0.0,0.0,16.8,50.0,w3,45.99825,0.0,0.0
2012,b4,0.71503323,0.69761141,0.01469949,Repetition,14.43690116,16.76571454,0.45281338,1.876,2.0,1.174e-05,f4,irrigated,corn,21.89062408,2.20601507,0.95211555,43.78124816,60.58124816,50.0,w4,45.8497,21.89062408,0.00016301
2012,b5,0.13729307,0.15868916,0.20352565,Deliberation,1.69832278,1.69832278,0.0,0.0,2.0,0.0,f5,rainfed,others,0.0,0.18713386,0.22820478,0.0,16.84,50.0,w5,46.14284,0.0,0.0
2012,b6,0.0,0.0,0.70035756,Social comparison,0.0,0.0,0.0,0.0,2.0,0.0,f6,rainfed,corn,0.0,0.0,0.0,0.0,16.8,50.0,w6,45.697587,0.0,0.0
2012,b7,0.714995,0.69757279,0.01469099,Repetition,14.43535821,16.76563598,0.45427778,1.876,2.0,1.166e-05,f7,irrigated,corn,21.89040883,2.20600473,0.95211109,43.78081765,60.58081765,50.0,w7,46.039174,21.89040883,0.00016354
2012,b8,0.13646014,0.15704349,0.20385876,Deliberation,1.68722506,1.68722506,0.0,0.0,2.0,0.0,f8,rainfed,others,0.0,0.18591103,0.22671358,0.0,16.8,50.0,w8,46.48909,0.0,0.0
2012,b9,0.71483301,0.69740893,0.014655,Repetition,14.42882373,16.76530448,0.46048076,1.876,2.0,1.201e-05,f9,irrigated,corn,21.8895006,2.20596112,0.95209226,43.7790012,60.5790012,50.0,w9,46.843274,21.8895006,0.00016577
2012,b10,0.13729307,0.15868916,0.20345984,Deliberation,1.69832278,1.69832278,0.0,0.0,2.0,0.0,f10,rainfed,others,0.0,0.18713386,0.22820478,0.0,16.84,50.0,w10,46.54279,0.0,0.0
2012,b11,0.0,0.0,0.70038206,Social comparison,0.0,0.0,0.0,0.0,2.0,0.0,f11,rainfed,corn,0.0,0.0,0.0,0.0,16.84,50.0,w11,46.835545,0.0,0.0
2012,b12,0.0,0.0,0.70025789,Social comparison,0.0,0.0,0.0,0.0,2.0,0.0,f12,rainfed,corn,0.0,0.0,0.0,0.0,16.8,50.0,w12,46.333722,0.0,0.0
2012,b13,0.0,0.0,0.70018006,Social comparison,0.0,0.0,0.0,0.0,2.0,0.0,f13,rainfed,corn,0.0,0.0,0.0,0.0,16.8,50.0,w13,46.830254,0.0,0.0
2012,b14,0.13646014,0.15704349,0.20372931,Deliberation,1.68722506,1.68722506,0.0,0.0,2.0,0.0,f14,rainfed,others,0.0,0.18591103,0.22671358,0.0,16.8,50.0,w14,47.24076,0.0,0.0
2012,b15,0.13729307,0.15868916,0.20333902,Deliberation,1.69832278,1.69832278,0.0,0.0,2.0,0.0,f15,rainfed,others,0.0,0.18713386,0.22820478,0.0,16.84,50.0,w15,47.277657,0.0,0.0
2012,b16,0.13729307,0.15868916,0.20329107,Deliberation,1.69832278,1.69832278,0.0,0.0,2.0,0.0,f16,rainfed,others,0.0,0.18713386,0.22820478,0.0,16.84,50.0,w16,47.569375,0.0,0.0
2012,b17,0.0,0.0,0.70026313,Social comparison,0.0,0.0,0.0,0.0,2.0,0.0,f17,rainfed,corn,0.0,0.0,0.0,0.0,17.09,50.0,w17,47.251492,0.0,0.0
