year,bid,Sa,E[Sa],Un,state,profit,revenue,energy_cost,tech_cost,gp_status,gp_MIPGap,fid,field_type,crop,irr_vol,yield,yield_rate,irr_depth,w,field_area,wid,water_depth,withdrawal,energy
2012,b1,0.31223812,0.33625669,0.02928523,Repetition,4.30459498,6.4290144,0.24841943,1.876,2.0,8.94e-06,f1,irrigated,others,13.46928107,0.7083967,0.86387103,26.93856214,43.73856214,50.0,w1,45.30473,13.46928107,9.937e-05
2012,b2,0.31213332,0.33616918,0.02933473,Repetition,4.30284279,6.42874716,0.24990437,1.876,2.0,9.63e-06,f2,irrigated,others,13.46748663,0.70836726,0.86383512,26.93497326,43.73497326,50.0,w2,45.658887,13.46748663,9.996e-05
2012,b3,0.0,0.0,0.70122878,Social comparison,0.0,0.0,0.0,0.0,2.0,0.0,f3,rainfed,corn,0.0,0.0,0.0,0.0,16.8,50.0,w3,45.99825,0.0,0.0
2012,b4,0.71643667,0.69880791,0.01518697,Repetition,14.49367748,16.77783124,0.40815376,1.876,2.0,1.405e-05,f4,irrigated,corn,21.92394597,2.20760937,0.95280365,43.84789195,60.64789195,50.0,w4,45.8497,21.92394597,0.00016326
2012,b5,0.13729307,0.15868916,0.20449633,Deliberation,1.69832278,1.69832278,0.0,0.0,2.0,0.0,f5,rainfed,others,0.0,0.18713386,0.22820478,0.0,16.84,50.0,w5,46.14284,0.0,0.0
2012,b6,0.0,0.0,0.70127107,Social comparison,0.0,0.0,0.0,0.0,2.0,0.0,f6,rainfed,corn,0.0,0.0,0.0,0.0,16.8,50.0,w6,45.697587,0.0,0.0
2012,b7,0.71640209,0.69877329,0.01517914,Repetition,14.49227545,16.77774989,0.40947444,1.876,2.0,1.381e-05,f7,irrigated,corn,21.92372144,2.20759867,0.95279903,43.84744289,60.64744289,50.0,w7,46.039174,21.92372144,0.00016379
2012,b8,0.13646014,0.15704349,0.20487838,Deliberation,1.68722506,1.68722506,0.0,0.0,2.0,0.0,f8,rainfed,others,0.0,0.18591103,0.22671358,0.0,16.8,50.0,w8,46.48909,0.0,0.0
2012,b9,0.71625578,0.69862646,0.01514602,Repetition,14.48634394,16.7774082,0.41506425,1.876,2.0,1.365e-05,f9,irrigated,corn,21.92277849,2.20755371,0.95277963,43.84555697,60.64555697,50.0,w9,46.843274,21.92277849,0.00016603
2012,b10,0.13729307,0.15868916,0.20443666,Deliberation,1.69832278,1.69832278,0.0,0.0,2.0,0.0,f10,rainfed,others,0.0,0.18713386,0.22820478,0.0,16.84,50.0,w10,46.54279,0.0,0.0
