year,bid,Sa,E[Sa],Un,state,profit,revenue,energy_cost,tech_cost,gp_status,gp_MIPGap,fid,field_type,crop,irr_vol,yield,yield_rate,irr_depth,w,field_area,wid,water_depth,withdrawal,energy
2012,b1,0.30991538,0.33465665,0.03060778,Repetition,4.26582211,6.4160784,0.27425629,1.876,2.0,2.201e-05,f1,irrigated,others,13.38315621,0.70697132,0.86213281,26.76631241,43.56631241,50.0,w1,45.30473,13.38315621,9.873e-05
2012,b2,0.30983546,0.33455969,0.03062658,Repetition,4.26449031,6.41647698,0.27598667,1.876,2.0,2.281e-05,f2,irrigated,others,13.38578779,0.70701524,0.86218637,26.77157558,43.57157558,50.0,w2,45.658887,13.38578779,9.936e-05
2012,b3,0.0,0.0,0.70031045,Social comparison,0.0,0.0,0.0,0.0,2.0,0.0,f3,rainfed,corn,0.0,0.0,0.0,0.0,16.8,50.0,w3,45.99825,0.0,0.0
2012,b4,0.71503321,0.69761138,0.01469949,Repetition,14.43690008,16.76571447,0.45281439,1.876,2.0,1.174e-05,f4,irrigated,corn,21.8906239,2.20601506,0.95211555,43.7812478,60.5812478,50.0,w4,45.8497,21.8906239,0.00016301
2012,b5,0.13729307,0.15868916,0.20352562,Deliberation,1.69832278,1.69832278,0.0,0.0,2.0,0.0,f5,rainfed,others,0.0,0.18713386,0.22820478,0.0,16.84,50.0,w5,46.14284,0.0,0.0
2012,b6,0.0,0.0,0.70035753,Social comparison,0.0,0.0,0.0,0.0,2.0,0.0,f6,rainfed,corn,0.0,0.0,0.0,0.0,16.8,50.0,w6,45.697587,0.0,0.0
2012,b7,0.71499495,0.69757254,0.01469098,Repetition,14.43535644,16.76563587,0.45427943,1.876,2.0,1.226e-05,f7,irrigated,corn,21.89040853,2.20600472,0.95211108,43.78081707,60.58081707,50.0,w7,46.039174,21.89040853,0.00016354
2012,b8,0.13646014,0.15704349,0.20385873,Deliberation,1.68722506,1.68722506,0.0,0.0,2.0,0.0,f8,rainfed,others,0.0,0.18591103,0.22671358,0.0,16.8,50.0,w8,46.48909,0.0,0.0
2012,b9,0.71483298,0.69740915,0.014655,Repetition,14.42882254,16.76530441,0.46048188,1.876,2.0,1.131e-05,f9,irrigated,corn,21.88950041,2.20596111,0.95209226,43.77900081,60.57900081,50.0,w9,46.843274,21.88950041,0.00016577
2012,b10,0.13729307,0.15868916,0.20345983,Deliberation,1.69832278,1.69832278,0.0,0.0,2.0,0.0,f10,rainfed,others,0.0,0.18713386,0.22820478,0.0,16.84,50.0,w10,46.54279,0.0,0.0
2012,b11,0.0,0.0,0.70038204,Social comparison,0.0,0.0,0.0,0.0,2.0,0.0,f11,rainfed,corn,0.0,0.0,0.0,0.0,16.84,50.0,w11,46.835545,0.0,0.0
2012,b12,0.0,0.0,0.70025787,Social comparison,0.0,0.0,0.0,0.0,2.0,0.0,f12,rainfed,corn,0.0,0.0,0.0,0.0,16.8,50.0,w12,46.333722,0.0,0.0
2012,b13,0.0,0.0,0.70018004,Social comparison,0.0,0.0,0.0,0.0,2.0,0.0,f13,rainfed,corn,0.0,0.0,0.0,0.0,16.8,50.0,w13,46.830254,0.0,0.0
2012,b14,0.13646014,0.15704349,0.20372929,Deliberation,1.68722506,1.68722506,0.0,0.0,2.0,0.0,f14,rainfed,others,0.0,0.18591103,0.22671358,0.0,16.8,50.0,w14,47.24076,0.0,0.0
2012,b15,0.13729307,0.15868916,0.20333899,Deliberation,1.69832278,1.69832278,0.0,0.0,2.0,0.0,f15,rainfed,others,0.0,0.18713386,0.22820478,0.0,16.84,50.0,w15,47.277657,0.0,0.0
2012,b16,0.13729307,0.15868916,0.20329218,Deliberation,1.69832278,1.69832278,0.0,0.0,2.0,0.0,f16,rainfed,others,0.0,0.18713386,0.22820478,0.0,16.84,50.0,w16,47.569375,0.0,0.0
