year,bid,Sa,E[Sa],Un,state,profit,revenue,energy_cost,tech_cost,gp_status,gp_MIPGap,fid,field_type,crop,irr_vol,yield,yield_rate,irr_depth,w,field_area,wid,water_depth,withdrawal,energy
2012,b1,0.30807412,0.33391119,0.03050462,Repetition,4.23517909,6.40036932,0.28919023,1.876,2.0,1.36e-06,f1,irrigated,others,14.11188117,0.70509319,0.85984248,28.22376234,43.34376234,50.0,w1,45.30473,14.11188117,0.00010411
2012,b2,0.0999086,0.13324871,0.23859617,Deliberation,1.21047809,1.21047809,0.0,0.0,2.0,0.0,f2,rainfed,others,0.0,0.13335166,0.16261882,0.0,15.12,50.0,w2,45.658887,0.0,0.0
2012,b3,0.0,0.0,0.6994778,Social comparison,0.0,0.0,0.0,0.0,2.0,0.0,f3,rainfed,corn,0.0,0.0,0.0,0.0,15.12,50.0,w3,45.99825,0.0,0.0
2012,b4,0.71354673,0.69732803,0.01404318,Repetition,14.37706861,16.72061484,0.46754623,1.876,2.0,7.768e-05,f4,irrigated,corn,22.60278341,2.19979145,0.94942944,45.20556681,60.32556681,50.0,w4,45.8497,22.60278341,0.00016832
2012,b5,0.10072588,0.13580718,0.23806903,Deliberation,1.22092484,1.22092484,0.0,0.0,2.0,0.0,f5,rainfed,others,0.0,0.13450252,0.16402226,0.0,15.156,50.0,w5,46.14284,0.0,0.0
2012,b6,0.0,0.0,0.69952986,Social comparison,0.0,0.0,0.0,0.0,2.0,0.0,f6,rainfed,corn,0.0,0.0,0.0,0.0,15.12,50.0,w6,45.697587,0.0,0.0
2012,b7,0.71350893,0.69728803,0.01403829,Repetition,14.37555092,16.72061484,0.46906392,1.876,2.0,7.82e-05,f7,irrigated,corn,22.60278341,2.19979145,0.94942944,45.20556681,60.32556681,50.0,w7,46.039174,22.60278341,0.00016886
2012,b8,0.0999086,0.13324871,0.23842282,Deliberation,1.21047809,1.21047809,0.0,0.0,2.0,0.0,f8,rainfed,others,0.0,0.13335166,0.16261882,0.0,15.12,50.0,w8,46.48909,0.0,0.0
2012,b9,0.71334885,0.69711867,0.0140176,Repetition,14.36912722,16.72061484,0.47548762,1.876,2.0,8.042e-05,f9,irrigated,corn,22.60278341,2.19979145,0.94942944,45.20556681,60.32556681,50.0,w9,46.843274,22.60278341,0.00017118
2012,b10,0.10072588,0.13580718,0.23798862,Deliberation,1.22092484,1.22092484,0.0,0.0,2.0,0.0,f10,rainfed,others,0.0,0.13450252,0.16402226,0.0,15.156,50.0,w10,46.54279,0.0,0.0
2012,b11,0.0,0.0,0.69951564,Social comparison,0.0,0.0,0.0,0.0,2.0,0.0,f11,rainfed,corn,0.0,0.0,0.0,0.0,15.156,50.0,w11,46.835545,0.0,0.0
2012,b12,0.0,0.0,0.69941965,Social comparison,0.0,0.0,0.0,0.0,2.0,0.0,f12,rainfed,corn,0.0,0.0,0.0,0.0,15.12,50.0,w12,46.333722,0.0,0.0
2012,b13,0.0,0.0,0.69933354,Social comparison,0.0,0.0,0.0,0.0,2.0,0.0,f13,rainfed,corn,0.0,0.0,0.0,0.0,15.12,50.0,w13,46.830254,0.0,0.0
2012,b14,0.0999086,0.13324871,0.23826608,Deliberation,1.21047809,1.21047809,0.0,0.0,2.0,0.0,f14,rainfed,others,0.0,0.13335166,0.16261882,0.0,15.12,50.0,w14,47.24076,0.0,0.0
2012,b15,0.10072588,0.13580718,0.23784094,Deliberation,1.22092484,1.22092484,0.0,0.0,2.0,0.0,f15,rainfed,others,0.0,0.13450252,0.16402226,0.0,15.156,50.0,w15,47.277657,0.0,0.0
2012,b16,0.10072588,0.13580718,0.23778231,Deliberation,1.22092484,1.22092484,0.0,0.0,2.0,0.0,f16,rainfed,others,0.0,0.13450252,0.16402226,0.0,15.156,50.0,w16,47.569375,0.0,0.0
2012,b17,0.0,0.0,0.699395,Social comparison,0.0,0.0,0.0,0.0,2.0,0.0,f17,rainfed,corn,0.0,0.0,0.0,0.0,15.381,50.0,w17,47.251492,0.0,0.0
2012,b18,0.0,0.0,0.69927986,Social comparison,0.0,0.0,0.0,0.0,2.0,0.0,f18,rainfed,corn,0.0,0.0,0.0,0.0,15.381,50.0,w18,47.92403,0.0,0.0
2012,b19,0.71133158,0.69716931,0.01185537,Repetition,14.28848059,16.63828629,0.4738057,1.876,2.0,8.673e-05,f19,irrigated,corn,22.38363891,2.18896017,0.94475466,44.76727782,59.89627782,50.0,w19,47.21344,22.38363891,0.00017057
2012,b20,0.71128336,0.69711865,0.01184839,Repetition,14.28655974,16.63828629,0.47572655,1.876,2.0,8.739e-05,f20,irrigated,corn,22.38363891,2.18896017,0.94475466,44.76727782,59.89627782,50.0,w20,47.456116,22.38363891,0.00017126
2012,b21,0.71190693,0.69718124,0.01252842,Repetition,14.31142456,16.66085033,0.47342577,1.876,2.0,8.873e-05,f21,irrigated,corn,22.3155331,2.19192874,0.94603589,44.63106621,60.01206621,50.0,w21,47.3478,22.3155331,0.00017043
2012,b22,0.0,0.0,0.69932428,Social comparison,0.0,0.0,0.0,0.0,2.0,0.0,f22,rainfed,corn,0.0,0.0,0.0,0.0,15.381,50.0,w22,47.66445,0.0,0.0
