,all,cali,vali
GW_st,0.43511184847756157,0.2772276077411841,0.613773815269469
withdrawal,0.15279213137409678,0.10939611325723568,0.20278332568420335
rainfed,0.030881344247369873,0.03213973207912463,0.015170063908971144
corn,0.06460676919526576,0.04173876524059528,0.09089415017635172
others,0.06460676919526577,0.0417387652405953,0.09089415017635172
