,all,cali,vali
GW_st,0.5413297813996395,0.3357699631678872,0.7623992202921273
withdrawal,0.15743345206714934,0.1320393298140641,0.18310118693858163
rainfed,0.028975827624862224,0.030569564455108875,0.01996704143743317
corn,0.06576463867036307,0.050036414715875145,0.0838337476829403
others,0.06576463867036308,0.05003641471587517,0.08383374768294029
