,all,cali,vali
GW_st,0.4943955870640959,0.27852552364036404,0.7217521865131057
withdrawal,0.15768153078471656,0.129120387004478,0.1896115369680758
rainfed,0.02660750907031098,0.02804290181852847,0.006340413157063795
corn,0.04913525940462135,0.04245096190508132,0.05511208158181997
others,0.04913525940462138,0.042450961905081366,0.055112081581819974
