,all,cali,vali
GW_st,0.5172488810882333,0.30088454132672665,0.7455590387738199
withdrawal,0.16326225122604737,0.13964069517963418,0.18604209028982252
rainfed,0.03346242327941767,0.03420736306179887,0.01996279589523093
corn,0.04347020866564544,0.03173832274951499,0.056721697268709126
others,0.043470208665645445,0.031738322749515,0.05672169726870913
