,all,cali,vali
GW_st,0.39745519540566265,0.2686052297584622,0.5584941992222529
withdrawal,0.1525079119411451,0.10633362731622938,0.20408365683621152
rainfed,0.035344239321456576,0.0362741003239004,0.02070625925500793
corn,0.06643192618257075,0.05415226988163408,0.08360462429164933
others,0.06643192618257078,0.05415226988163411,0.08360462429164937
