,all,cali,vali
GW_st,0.45563875645458973,0.2783666388073296,0.6553876061140261
withdrawal,0.1411999600419786,0.11186879178104876,0.1738393494003764
rainfed,0.026377082691374985,0.02779692723723612,0.012282144645684107
corn,0.05333979162350641,0.04324931323429418,0.06452329581591325
others,0.05333979162350643,0.043249313234294214,0.06452329581591325
