,all,cali,vali
GW_st,0.5044987371847601,0.2821935793193452,0.7391347955115116
withdrawal,0.1711974119919459,0.12568737448680806,0.2225136727592963
rainfed,0.030026929963845216,0.03177920755588186,0.007608430847070158
corn,0.04972932007579621,0.03529103319271799,0.06625704176840547
others,0.049729320075796245,0.03529103319271801,0.0662570417684055
