,all,cali,vali
GW_st,0.47727751215660097,0.29073349900202616,0.6831192937187546
withdrawal,0.1386797302274315,0.10719589480541045,0.17339100030945728
rainfed,0.027155082042329082,0.02862731478723489,0.0076195788505278176
corn,0.06397838645362702,0.044455266440386054,0.08762628907058186
others,0.06397838645362705,0.04445526644038607,0.0876262890705819
