,all,cali,vali
GW_st,0.450492237185709,0.26221420585767563,0.6622777568750464
withdrawal,0.15164251918523816,0.11803512456192794,0.18912462209606673
rainfed,0.03091658198398045,0.03251943828255882,0.024664580946936493
corn,0.04764471273734754,0.04453797871052354,0.04772348541431883
others,0.04764471273734755,0.04453797871052355,0.04772348541431885
