,all,cali,vali
GW_st,0.4739021771666213,0.29791399114787265,0.6682005983188439
withdrawal,0.15633347789869356,0.1083384143174911,0.20965122401115566
rainfed,0.029801039793757457,0.030158877860958274,0.026771428994934874
corn,0.05514891954652459,0.04607426523197811,0.06588068210315082
others,0.055148919546524615,0.04607426523197815,0.06588068210315083
