,all,cali,vali
GW_st,0.32282879275892873,0.25578216949253474,0.45114036802992363
withdrawal,0.16115194516810175,0.11394356849383648,0.21360683042409523
rainfed,0.02735412806132679,0.02805979579438661,0.01697736254552718
corn,0.07102038450656775,0.04518414637163497,0.10249812071724482
others,0.07102038450656778,0.045184146371634995,0.10249812071724483
