,all,cali,vali
GW_st,0.4361145778178912,0.24552106035000348,0.644395055201731
withdrawal,0.15332518622334962,0.1173197965389829,0.19742916487048723
rainfed,0.027267325724283895,0.027329263219448726,0.020719938199769496
corn,0.04871823256535378,0.04869763182371494,0.04223876563058471
others,0.04871823256535381,0.048697631823714976,0.04223876563058473
