,all,cali,vali
GW_st,0.45754073757065206,0.26037707657419323,0.6694830896811661
withdrawal,0.1553851360434042,0.13551768823595536,0.17512101761694243
rainfed,0.03156714292538453,0.032659115944991365,0.01697736254552718
corn,0.04947343896119287,0.034753838431377415,0.06584165339658068
others,0.0494734389611929,0.03475383843137744,0.0658416533965807
