,all,cali,vali
GW_st,0.4184577688308849,0.24846955450151398,0.6075814556390207
withdrawal,0.1709809579082474,0.13268410721092425,0.21539108081937602
rainfed,0.022921544688008118,0.02191609127306559,0.024533065752016046
corn,0.05549241352819027,0.035814893649749366,0.07774718866817623
others,0.05549241352819029,0.035814893649749394,0.07774718866817625
