,all,cali,vali
GW_st,0.5694220976710983,0.32209051269668687,0.8278513574716174
withdrawal,0.14708264532987228,0.12679635058492494,0.16708563343415436
rainfed,0.03635343938061015,0.03854437683061914,0.012813260651609268
corn,0.05433322783983444,0.04775619132137536,0.05980627147473542
others,0.05433322783983448,0.04775619132137541,0.05980627147473543
