,all,cali,vali
GW_st,0.4057992872520518,0.28341418970246907,0.5560079072112873
withdrawal,0.14912097952444814,0.09931543352492685,0.20402124816958617
rainfed,0.03275323586398149,0.03370852208939526,0.030312085142215735
corn,0.07411893503425587,0.05277067468910035,0.10052119469992496
others,0.0741189350342559,0.05277067468910039,0.10052119469992499
