,all,cali,vali
GW_st,0.48973655848860187,0.3003798278815798,0.697431891327554
withdrawal,0.13658488842564245,0.10795623385139747,0.1686202908049936
rainfed,0.0350482564426167,0.03680082325714506,0.018122266781172375
corn,0.047237683915434446,0.04915317651896733,0.03720667967545147
others,0.04723768391543447,0.049153176518967334,0.0372066796754515
