,all,cali,vali
GW_st,0.3417161893995884,0.2635239268551212,0.47269695179952786
withdrawal,0.15403265625413473,0.10506819071435562,0.20800482504426251
rainfed,0.020945788284597703,0.021585633659887467,0.02732954760576185
corn,0.07368286609328162,0.038788549948958626,0.1106336629133037
others,0.07368286609328163,0.03878854994895863,0.11063366291330373
