,all,cali,vali
GW_st,0.3881788805858593,0.25906205885594774,0.5622745985753487
withdrawal,0.1566778938156383,0.13352687456287846,0.18199427675254698
rainfed,0.021669265150304363,0.02276404060760261,0.008945263761576415
corn,0.0400839405271987,0.03971149003092418,0.03555954748353191
others,0.04008394052719873,0.03971149003092421,0.03555954748353192
