,all,cali,vali
GW_st,0.42820670492950774,0.2600740899412741,0.6208644200114741
withdrawal,0.14959324076790476,0.11105899542093285,0.19309209217552936
rainfed,0.027991069329468373,0.02967047890739387,0.012813260651609268
corn,0.06239060447121216,0.04719751052756913,0.08018122917785467
others,0.062390604471212203,0.04719751052756917,0.08018122917785471
