,all,cali,vali
GW_st,0.521499739432367,0.2935357442573392,0.7609754944486228
withdrawal,0.16792387229201522,0.10671690301072775,0.23892923541654468
rainfed,0.03189904153882986,0.03368630139875015,0.016022413793313754
corn,0.04756759458309583,0.04245609286578983,0.05115974503915803
others,0.047567594583095854,0.04245609286578986,0.05115974503915805
