,all,cali,vali
GW_st,0.38078055211529266,0.2640124517651305,0.5322728072699704
withdrawal,0.15775727580254745,0.124838692674435,0.19308108216918582
rainfed,0.031016965220976633,0.03206058991561074,0.034866744709268725
corn,0.06947452984256898,0.048357158331572385,0.0957244855380235
others,0.06947452984256902,0.048357158331572433,0.09572448553802354
