,all,cali,vali
GW_st,0.4534609499624444,0.2868616387919202,0.6441392443343845
withdrawal,0.1531991408711277,0.10653006411906493,0.20644590688246622
rainfed,0.029485228375677113,0.03082894430059748,0.010512334295274352
corn,0.054790900774385164,0.04973903265090324,0.05873109615296479
others,0.054790900774385184,0.049739032650903264,0.05873109615296482
