,all,cali,vali
GW_st,0.5411361834154059,0.34006196155106366,0.7586901944165313
withdrawal,0.1577042995600785,0.11845256160178844,0.20116056473897623
rainfed,0.03288288202790433,0.03430076091789343,0.02455442217862352
corn,0.04920948851643831,0.04440066226447314,0.0531479044795455
others,0.04920948851643833,0.044400662264473166,0.05314790447954552
