,all,cali,vali
GW_st,0.41533175110338805,0.2566093802672459,0.6010379347021906
withdrawal,0.14593882130838312,0.10767144397910339,0.18972331090200345
rainfed,0.034169789470695544,0.03525499285172325,0.01878694153755745
corn,0.04760758145503219,0.04450019529117123,0.04824683668974468
others,0.047607581455032216,0.04450019529117128,0.04824683668974468
