,all,cali,vali
GW_st,0.48210389013171534,0.2907560091096206,0.6916754714732211
withdrawal,0.14273701825108276,0.1096228074711036,0.1808068222145754
rainfed,0.03562607338823979,0.0375535220848199,0.008650881097562997
corn,0.05422285977292449,0.05723162992861299,0.03962117925813146
others,0.05422285977292455,0.057231629928613054,0.0396211792581315
