,all,cali,vali
GW_st,0.3099040411637296,0.2673757154376896,0.41789909623213145
withdrawal,0.1364144042515817,0.0982150833000103,0.1812895828188291
rainfed,0.02507865540486771,0.02140484612515876,0.03330038439578484
corn,0.06737038504932635,0.04803832299519286,0.09145299007372058
others,0.06737038504932637,0.0480383229951929,0.0914529900737206
