,all,cali,vali
GW_st,0.3703016519899581,0.24709189051246153,0.5368947086293598
withdrawal,0.15120571992546786,0.12846672089178873,0.17493751519785503
rainfed,0.026617102038675493,0.026952218470821014,0.01693682606327129
corn,0.05468498328072443,0.045576049735840535,0.06379167443136578
others,0.05468498328072445,0.04557604973584055,0.06379167443136582
