,all,cali,vali
GW_st,0.5155275777207283,0.3206275088614866,0.7261167892877403
withdrawal,0.1557303063233801,0.11807100651646556,0.19834451644360995
rainfed,0.03016757017476602,0.030874516530223686,0.017964220549599383
corn,0.06655681843654934,0.050961564648552254,0.08580402220617266
others,0.06655681843654936,0.05096156464855228,0.08580402220617267
