,all,cali,vali
GW_st,0.47233942546650926,0.2652766676089437,0.6944365091607053
withdrawal,0.15315731368603813,0.1222025000619192,0.18758121958500876
rainfed,0.026542118157396162,0.028132621668224198,0.008655778744222556
corn,0.04583553502329808,0.039480476639907544,0.05176748370951125
others,0.045835535023298096,0.03948047663990757,0.05176748370951126
