,all,cali,vali
GW_st,0.4696186940899468,0.2671593369282958,0.6885156395541396
withdrawal,0.16453754126147976,0.12019556108985067,0.21497107837119916
rainfed,0.029620198390343293,0.030775370827115713,0.01643956843809595
corn,0.03715518576610191,0.036857272978729316,0.033688965808311176
others,0.03715518576610194,0.03685727297872934,0.033688965808311204
