,all,cali,vali
GW_st,0.535987533770644,0.3055932302562367,0.7775210969386337
withdrawal,0.16770304450905754,0.1338529362831323,0.2060069198610018
rainfed,0.03361646208412874,0.035266097263705706,0.011329885930261806
corn,0.04034819814295067,0.04294267496713884,0.02812531249511455
others,0.04034819814295068,0.042942674967138855,0.02812531249511457
