,all,cali,vali
GW_st,0.47567665722784536,0.26381290696289067,0.701361089564352
withdrawal,0.13985251884444014,0.11321225137537767,0.1710013926854063
rainfed,0.03204967976110081,0.03340175889329082,0.012813297815434945
corn,0.046106647902755794,0.04506570533808439,0.04234258087704145
others,0.04610664790275581,0.045065705338084405,0.042342580877041486
