,all,cali,vali
GW_st,0.6046336560288453,0.36936259719661596,0.8561822020035553
withdrawal,0.15290779600062038,0.13913113977428027,0.16073302353600333
rainfed,0.030131973636371337,0.031683206788512226,0.020709685586640537
corn,0.06657113236840258,0.04281022491348132,0.09307767743278286
others,0.0665711323684026,0.04281022491348134,0.09307767743278289
