,all,cali,vali
GW_st,0.4180405182035861,0.25828220772758936,0.6043477563795452
withdrawal,0.15049187285212426,0.10922010755256369,0.19645437111630165
rainfed,0.03325002548888253,0.03512420220444681,0.02402789808995611
corn,0.06854632707049055,0.05079345606051459,0.08934918984947408
others,0.06854632707049059,0.050793456060514636,0.08934918984947414
