,all,cali,vali
GW_st,0.4336328663085566,0.2839782445498076,0.6059907869691206
withdrawal,0.1602561740715417,0.10983205795933122,0.21586663777546913
rainfed,0.030017377934791728,0.030709388544622327,0.026939524529200794
corn,0.0457986997949354,0.03882049041666624,0.05381252830845102
others,0.04579869979493542,0.03882049041666626,0.053812528308451055
