,all,cali,vali
GW_st,0.4268243389414888,0.25765256800005826,0.6225828123179593
withdrawal,0.15555358830329327,0.11898019098590902,0.19654271131160986
rainfed,0.028507083762478548,0.030162649317196925,0.0047148075709236735
corn,0.04173957233342974,0.03706649992468491,0.04559175064370057
others,0.041739572333429745,0.03706649992468492,0.045591750643700565
