,all,cali,vali
GW_st,0.5053437241440155,0.31612397398705133,0.7088227618529228
withdrawal,0.16151798271159337,0.13422362694417028,0.1923384865896211
rainfed,0.03325828797188546,0.03366929057936791,0.021468224158650788
corn,0.06542494885905259,0.03878078961105798,0.09361232042995822
others,0.0654249488590526,0.03878078961105802,0.09361232042995825
