,all,cali,vali
GW_st,0.6368951553819618,0.3858307828032329,0.9046016521360153
withdrawal,0.15119634817621597,0.12455216743820607,0.18252061242537923
rainfed,0.03579773003186958,0.03796922465596388,0.006310130249382506
corn,0.050707207603126955,0.04243940428086008,0.058969212008069136
others,0.05070720760312698,0.042439404280860106,0.05896921200806917
