,all,cali,vali
GW_st,0.44233960240866504,0.2620883249484501,0.645852136587483
withdrawal,0.15555597811022157,0.10223928689411925,0.2157523587355695
rainfed,0.027565048882217915,0.02916094598902884,0.005971430470114407
corn,0.04969545558201493,0.040906918148168436,0.05988672730839237
others,0.04969545558201496,0.04090691814816847,0.059886727308392396
