,all,cali,vali
GW_st,0.40419634524783327,0.2539627720989312,0.5815795740611547
withdrawal,0.16044618046088602,0.1195085935899692,0.20678405922929163
rainfed,0.029492761452263535,0.029057598744297183,0.024644455204682485
corn,0.05126296641258131,0.04014136849044529,0.06371484362521766
others,0.05126296641258134,0.04014136849044532,0.0637148436252177
