,all,cali,vali
GW_st,0.32917587085921013,0.25669345826109696,0.45168186027174045
withdrawal,0.156437979531725,0.11180146003062752,0.205936944728472
rainfed,0.024842399842446242,0.022525519856033974,0.030121996091329654
corn,0.06647153342386852,0.04426771975045431,0.09460382486526811
others,0.06647153342386855,0.04426771975045434,0.09460382486526812
