,all,cali,vali
GW_st,0.4512623965586794,0.2589505468013804,0.6612390219271439
withdrawal,0.15168215559215886,0.12254262623422384,0.18318161256410972
rainfed,0.02493157226370687,0.026108982846154122,0.015171947200653315
corn,0.06750472962655457,0.05517528831348494,0.08191592590719805
others,0.0675047296265546,0.055175288313485,0.08191592590719805
