,all,cali,vali
GW_st,0.38390191088229403,0.2706328121545646,0.5333453978369664
withdrawal,0.14412173405555148,0.09274936780655031,0.20053616535979266
rainfed,0.029559647603445992,0.030205753701726158,0.02102870217566326
corn,0.06443091701511612,0.049381311531503776,0.0851911568353655
others,0.06443091701511616,0.04938131153150382,0.08519115683536553
