,all,cali,vali
GW_st,0.39487473905776593,0.25967513705141737,0.5550512021582924
withdrawal,0.16011383433524276,0.12205558498044558,0.20268556623008896
rainfed,0.022377346214034557,0.020107832743528665,0.030310215643172222
corn,0.06612745428538681,0.038143490832082246,0.09741649470722646
others,0.06612745428538684,0.03814349083208227,0.09741649470722649
