,all,cali,vali
GW_st,0.4789743009796856,0.2897669917453648,0.6850178309937393
withdrawal,0.1481234333314824,0.1216662137048025,0.17634094676848253
rainfed,0.029262197552360085,0.030387637438114446,0.014138418816165978
corn,0.06300899504847836,0.04892251830822946,0.08103001421046305
others,0.06300899504847839,0.04892251830822948,0.08103001421046309
