,all,cali,vali
GW_st,0.44892325810552924,0.2451046872569669,0.6726220231117902
withdrawal,0.13777468719435057,0.09668273095555663,0.18821268658204593
rainfed,0.03411511270079667,0.036169336322673606,0.010759210050325685
corn,0.04396310823395678,0.03793324493671179,0.049456347881793546
others,0.04396310823395682,0.037933244936711824,0.0494563478817936
