,all,cali,vali
GW_st,0.4742929683107881,0.28567762874007363,0.6789964289789044
withdrawal,0.16041002703774612,0.13635347037581239,0.18452152635716726
rainfed,0.02551153622825609,0.027038734288561603,0.016942673116589414
corn,0.06073154142359501,0.04210497298419748,0.08232160503372608
others,0.060731541423595034,0.0421049729841975,0.08232160503372611
