,all,cali,vali
GW_st,0.4219775028346245,0.2844863591435973,0.5862916862267067
withdrawal,0.14927400163554505,0.09981077604326917,0.20453301938991536
rainfed,0.02792367932363159,0.0284005553604957,0.017964220549599383
corn,0.06321823496358424,0.04784624680508737,0.08238013941244887
others,0.06321823496358427,0.047846246805087395,0.08238013941244889
