,all,cali,vali
GW_st,0.39499878535257704,0.24360461421813231,0.5798661573959961
withdrawal,0.14841152249232656,0.12000031150470036,0.17936974769845765
rainfed,0.030293413716318888,0.03169818696218038,0.014871429333821292
corn,0.05423116460666254,0.04457823513351607,0.06441114487338527
others,0.05423116460666258,0.04457823513351611,0.06441114487338531
