,all,cali,vali
GW_st,0.4207553122915388,0.2501546105138488,0.6240839119736834
withdrawal,0.15520385357743374,0.11973470399269624,0.19571603839151275
rainfed,0.022558862787149362,0.02355237824456494,0.008696612966983487
corn,0.04684729584527629,0.04140383364467825,0.0521056115074652
others,0.04684729584527634,0.041403833644678284,0.05210561150746526
