,all,cali,vali
GW_st,0.4431086872703123,0.2742802494493545,0.6267166548664984
withdrawal,0.16153808920429366,0.13785730129821824,0.18606935498472132
rainfed,0.03326690387493305,0.03100014300310808,0.03530872522617473
corn,0.05688487571160545,0.036661029328546826,0.07915914869423159
others,0.056884875711605457,0.03666102932854686,0.07915914869423159
