,all,cali,vali
GW_st,0.5123639028210959,0.3223316179859263,0.717473138690744
withdrawal,0.16361875966873635,0.12600059525652513,0.20503429680480043
rainfed,0.036764118898697684,0.03754721943955001,0.03968342440283602
corn,0.05725407936737187,0.03518107327337621,0.0809189849881922
others,0.05725407936737188,0.035181073273376225,0.08091898498819221
