,all,cali,vali
GW_st,0.5110160478744299,0.31399427581310807,0.7233781058366461
withdrawal,0.17204742798480951,0.12816224776585622,0.22179139169697157
rainfed,0.021908623710651824,0.02285572236409473,0.009395015443986474
corn,0.06464772668272473,0.049700125754368066,0.08289545258993826
others,0.06464772668272477,0.04970012575436811,0.08289545258993829
