,all,cali,vali
GW_st,0.44071671543516044,0.2664014671536073,0.6329019122975973
withdrawal,0.17185080856012017,0.13878891366732068,0.20718419422822648
rainfed,0.03038590968163779,0.03207282816792653,0.016065746791066083
corn,0.051821322583808956,0.036213627893903345,0.07029762570057627
others,0.051821322583808976,0.03621362789390337,0.0702976257005763
