,all,cali,vali
GW_st,0.41725837677019667,0.25043834176959395,0.6090911914473707
withdrawal,0.14404273979394194,0.1231563802289476,0.1671444190276642
rainfed,0.02525183243988809,0.025056039515716607,0.01904353110894893
corn,0.04832725377071586,0.04155125563972879,0.05457464951435339
others,0.04832725377071588,0.04155125563972883,0.054574649514353396
