,all,cali,vali
GW_st,0.45496291233143205,0.26783271293530897,0.6600419681854363
withdrawal,0.15127308776388193,0.12418365291546385,0.18113264927275496
rainfed,0.028204062041597106,0.02961925949242855,0.010498860752362884
corn,0.0529647893563698,0.043332277230720265,0.06403736158789118
others,0.05296478935636984,0.043332277230720306,0.06403736158789122
