,all,cali,vali
GW_st,0.4650564516786828,0.2563147295439874,0.6868108986646186
withdrawal,0.1609091526369963,0.13310449757378137,0.19152999233272205
rainfed,0.027229754661522033,0.028182259651601635,0.014121829806986983
corn,0.0466436587641516,0.03661119478156009,0.05839893274542771
others,0.04664365876415163,0.036611194781560115,0.05839893274542772
