,all,cali,vali
GW_st,0.4090529693416245,0.24789655062262989,0.5981716473321865
withdrawal,0.15183939948981412,0.11335440578052379,0.19609113743462003
rainfed,0.03464041686708783,0.03576795332781526,0.01693682606327129
corn,0.05562268755138576,0.04264064403605466,0.07080534509077713
others,0.05562268755138578,0.042640644036054685,0.07080534509077714
